pid	name	cmdline
68738	.yosys-wrapped	/nix/store/rv3cx4lj18kknx80sslx3q7dq2zd90km-yosys-with-plugins-0.64/bin/yosys -q -s run.ys 
69063	.yosys-wrapped	/nix/store/rv3cx4lj18kknx80sslx3q7dq2zd90km-yosys-with-plugins-0.64/bin/yosys -q -s run.ys 
69328	.yosys-wrapped	/nix/store/rv3cx4lj18kknx80sslx3q7dq2zd90km-yosys-with-plugins-0.64/bin/yosys -q -s run.ys 
69592	.yosys-wrapped	/nix/store/rv3cx4lj18kknx80sslx3q7dq2zd90km-yosys-with-plugins-0.64/bin/yosys -q -s run.ys 
69873	.yosys-wrapped	/nix/store/rv3cx4lj18kknx80sslx3q7dq2zd90km-yosys-with-plugins-0.64/bin/yosys -q -s run.ys 
70134	.yosys-wrapped	/nix/store/rv3cx4lj18kknx80sslx3q7dq2zd90km-yosys-with-plugins-0.64/bin/yosys -q -s run.ys 
70407	.yosys-wrapped	/nix/store/rv3cx4lj18kknx80sslx3q7dq2zd90km-yosys-with-plugins-0.64/bin/yosys -q -s run.ys 
70684	.yosys-wrapped	/nix/store/rv3cx4lj18kknx80sslx3q7dq2zd90km-yosys-with-plugins-0.64/bin/yosys -q -s run.ys 
70972	.yosys-wrapped	/nix/store/rv3cx4lj18kknx80sslx3q7dq2zd90km-yosys-with-plugins-0.64/bin/yosys -q -s run.ys 
71236	.yosys-wrapped	/nix/store/rv3cx4lj18kknx80sslx3q7dq2zd90km-yosys-with-plugins-0.64/bin/yosys -q -s run.ys 
71512	.yosys-wrapped	/nix/store/rv3cx4lj18kknx80sslx3q7dq2zd90km-yosys-with-plugins-0.64/bin/yosys -q -s run.ys 
71799	.yosys-wrapped	/nix/store/rv3cx4lj18kknx80sslx3q7dq2zd90km-yosys-with-plugins-0.64/bin/yosys -q -s run.ys 
72084	.yosys-wrapped	/nix/store/rv3cx4lj18kknx80sslx3q7dq2zd90km-yosys-with-plugins-0.64/bin/yosys -q -s run.ys 
72420	.yosys-wrapped	/nix/store/rv3cx4lj18kknx80sslx3q7dq2zd90km-yosys-with-plugins-0.64/bin/yosys -q -s run.ys 
72712	.yosys-wrapped	/nix/store/rv3cx4lj18kknx80sslx3q7dq2zd90km-yosys-with-plugins-0.64/bin/yosys -q -s run.ys 
73002	.yosys-wrapped	/nix/store/rv3cx4lj18kknx80sslx3q7dq2zd90km-yosys-with-plugins-0.64/bin/yosys -q -s run.ys 
73264	.yosys-wrapped	/nix/store/rv3cx4lj18kknx80sslx3q7dq2zd90km-yosys-with-plugins-0.64/bin/yosys -q -s run.ys 
73550	.yosys-wrapped	/nix/store/rv3cx4lj18kknx80sslx3q7dq2zd90km-yosys-with-plugins-0.64/bin/yosys -q -s run.ys 
73847	.yosys-wrapped	/nix/store/rv3cx4lj18kknx80sslx3q7dq2zd90km-yosys-with-plugins-0.64/bin/yosys -q -s run.ys 
74141	.yosys-wrapped	/nix/store/rv3cx4lj18kknx80sslx3q7dq2zd90km-yosys-with-plugins-0.64/bin/yosys -q -s run.ys 
74408	.yosys-wrapped	/nix/store/rv3cx4lj18kknx80sslx3q7dq2zd90km-yosys-with-plugins-0.64/bin/yosys -q -s run.ys 
74744	.yosys-wrapped	/nix/store/rv3cx4lj18kknx80sslx3q7dq2zd90km-yosys-with-plugins-0.64/bin/yosys -q -s run.ys 
75023	.yosys-wrapped	/nix/store/rv3cx4lj18kknx80sslx3q7dq2zd90km-yosys-with-plugins-0.64/bin/yosys -q -s run.ys 
75299	.yosys-wrapped	/nix/store/rv3cx4lj18kknx80sslx3q7dq2zd90km-yosys-with-plugins-0.64/bin/yosys -q -s run.ys 
75665	.yosys-wrapped	/nix/store/rv3cx4lj18kknx80sslx3q7dq2zd90km-yosys-with-plugins-0.64/bin/yosys -q -s run.ys 
75970	.yosys-wrapped	/nix/store/rv3cx4lj18kknx80sslx3q7dq2zd90km-yosys-with-plugins-0.64/bin/yosys -q -s run.ys 
76291	.yosys-wrapped	/nix/store/rv3cx4lj18kknx80sslx3q7dq2zd90km-yosys-with-plugins-0.64/bin/yosys -q -s run.ys 
76600	.yosys-wrapped	/nix/store/rv3cx4lj18kknx80sslx3q7dq2zd90km-yosys-with-plugins-0.64/bin/yosys -q -s run.ys 
76901	.yosys-wrapped	/nix/store/rv3cx4lj18kknx80sslx3q7dq2zd90km-yosys-with-plugins-0.64/bin/yosys -q -s run.ys 
77208	.yosys-wrapped	/nix/store/rv3cx4lj18kknx80sslx3q7dq2zd90km-yosys-with-plugins-0.64/bin/yosys -q -s run.ys 
77512	.yosys-wrapped	/nix/store/rv3cx4lj18kknx80sslx3q7dq2zd90km-yosys-with-plugins-0.64/bin/yosys -q -s run.ys 
77830	.yosys-wrapped	/nix/store/rv3cx4lj18kknx80sslx3q7dq2zd90km-yosys-with-plugins-0.64/bin/yosys -q -s run.ys 
78146	.yosys-wrapped	/nix/store/rv3cx4lj18kknx80sslx3q7dq2zd90km-yosys-with-plugins-0.64/bin/yosys -q -s run.ys 
78442	.yosys-wrapped	/nix/store/rv3cx4lj18kknx80sslx3q7dq2zd90km-yosys-with-plugins-0.64/bin/yosys -q -s run.ys 
78810	.yosys-wrapped	/nix/store/rv3cx4lj18kknx80sslx3q7dq2zd90km-yosys-with-plugins-0.64/bin/yosys -q -s run.ys 
79117	.yosys-wrapped	/nix/store/rv3cx4lj18kknx80sslx3q7dq2zd90km-yosys-with-plugins-0.64/bin/yosys -q -s run.ys 
79425	.yosys-wrapped	/nix/store/rv3cx4lj18kknx80sslx3q7dq2zd90km-yosys-with-plugins-0.64/bin/yosys -q -s run.ys 
79715	.yosys-wrapped	/nix/store/rv3cx4lj18kknx80sslx3q7dq2zd90km-yosys-with-plugins-0.64/bin/yosys -q -s run.ys 
80019	.yosys-wrapped	/nix/store/rv3cx4lj18kknx80sslx3q7dq2zd90km-yosys-with-plugins-0.64/bin/yosys -q -s run.ys 
80334	.yosys-wrapped	/nix/store/rv3cx4lj18kknx80sslx3q7dq2zd90km-yosys-with-plugins-0.64/bin/yosys -q -s run.ys 
80627	.yosys-wrapped	/nix/store/rv3cx4lj18kknx80sslx3q7dq2zd90km-yosys-with-plugins-0.64/bin/yosys -q -s run.ys 
80937	.yosys-wrapped	/nix/store/rv3cx4lj18kknx80sslx3q7dq2zd90km-yosys-with-plugins-0.64/bin/yosys -q -s run.ys 
81244	.yosys-wrapped	/nix/store/rv3cx4lj18kknx80sslx3q7dq2zd90km-yosys-with-plugins-0.64/bin/yosys -q -s run.ys 
81615	.yosys-wrapped	/nix/store/rv3cx4lj18kknx80sslx3q7dq2zd90km-yosys-with-plugins-0.64/bin/yosys -q -s run.ys 
81926	.yosys-wrapped	/nix/store/rv3cx4lj18kknx80sslx3q7dq2zd90km-yosys-with-plugins-0.64/bin/yosys -q -s run.ys 
82246	.yosys-wrapped	/nix/store/rv3cx4lj18kknx80sslx3q7dq2zd90km-yosys-with-plugins-0.64/bin/yosys -q -s run.ys 
82565	.yosys-wrapped	/nix/store/rv3cx4lj18kknx80sslx3q7dq2zd90km-yosys-with-plugins-0.64/bin/yosys -q -s run.ys 
82891	.yosys-wrapped	/nix/store/rv3cx4lj18kknx80sslx3q7dq2zd90km-yosys-with-plugins-0.64/bin/yosys -q -s run.ys 
83195	.yosys-wrapped	/nix/store/rv3cx4lj18kknx80sslx3q7dq2zd90km-yosys-with-plugins-0.64/bin/yosys -q -s run.ys 
83491	.yosys-wrapped	/nix/store/rv3cx4lj18kknx80sslx3q7dq2zd90km-yosys-with-plugins-0.64/bin/yosys -q -s run.ys 
83788	.yosys-wrapped	/nix/store/rv3cx4lj18kknx80sslx3q7dq2zd90km-yosys-with-plugins-0.64/bin/yosys -q -s run.ys 
84107	bash	bash -e /nix/store/v6x3cs394jgqfbi0a42pam708flxaphh-default-builder.sh 
84111	.yosys-wrapped	/nix/store/rv3cx4lj18kknx80sslx3q7dq2zd90km-yosys-with-plugins-0.64/bin/yosys -q -s run.ys 
84481	bash	bash -e /nix/store/v6x3cs394jgqfbi0a42pam708flxaphh-default-builder.sh 
84485	.yosys-wrapped	/nix/store/rv3cx4lj18kknx80sslx3q7dq2zd90km-yosys-with-plugins-0.64/bin/yosys -q -s run.ys 
84762	bash	bash -e /nix/store/v6x3cs394jgqfbi0a42pam708flxaphh-default-builder.sh 
84766	.yosys-wrapped	/nix/store/rv3cx4lj18kknx80sslx3q7dq2zd90km-yosys-with-plugins-0.64/bin/yosys -q -s run.ys 
85045	bash	bash -e /nix/store/v6x3cs394jgqfbi0a42pam708flxaphh-default-builder.sh 
85049	.yosys-wrapped	/nix/store/rv3cx4lj18kknx80sslx3q7dq2zd90km-yosys-with-plugins-0.64/bin/yosys -q -s run.ys 
85200	yosys-abc	/nix/store/qy5p7ssqk363fx1nr4hrnysk69q6910r-yosys-0.64/bin/yosys-abc -s -f /build/yosys-abc-OU0xl0/abc.script 
85228	yosys-abc	/nix/store/qy5p7ssqk363fx1nr4hrnysk69q6910r-yosys-0.64/bin/yosys-abc -s -f /build/yosys-abc-MkkerA/abc.script 
85255	yosys-abc	/nix/store/qy5p7ssqk363fx1nr4hrnysk69q6910r-yosys-0.64/bin/yosys-abc -s -f /build/yosys-abc-RNJPhM/abc.script 
85290	yosys-abc	/nix/store/qy5p7ssqk363fx1nr4hrnysk69q6910r-yosys-0.64/bin/yosys-abc -s -f /build/yosys-abc-JZlTHt/abc.script 
87078	yosys-abc	/nix/store/qy5p7ssqk363fx1nr4hrnysk69q6910r-yosys-0.64/bin/yosys-abc -s -f /build/yosys-abc-fSIPaK/abc.script 
87100	yosys-abc	/nix/store/qy5p7ssqk363fx1nr4hrnysk69q6910r-yosys-0.64/bin/yosys-abc -s -f /build/yosys-abc-Dyt8Ls/abc.script 
87132	yosys-abc	/nix/store/qy5p7ssqk363fx1nr4hrnysk69q6910r-yosys-0.64/bin/yosys-abc -s -f /build/yosys-abc-nsBGav/abc.script 
87169	yosys-abc	/nix/store/qy5p7ssqk363fx1nr4hrnysk69q6910r-yosys-0.64/bin/yosys-abc -s -f /build/yosys-abc-Gkg9o5/abc.script 
87268	yosys-abc	/nix/store/qy5p7ssqk363fx1nr4hrnysk69q6910r-yosys-0.64/bin/yosys-abc -s -f /build/yosys-abc-BCs01d/abc.script 
87289	yosys-abc	/nix/store/qy5p7ssqk363fx1nr4hrnysk69q6910r-yosys-0.64/bin/yosys-abc -s -f /build/yosys-abc-OjW9Gk/abc.script 
87342	yosys-abc	/nix/store/qy5p7ssqk363fx1nr4hrnysk69q6910r-yosys-0.64/bin/yosys-abc -s -f /build/yosys-abc-VQRovN/abc.script 
87363	yosys-abc	/nix/store/qy5p7ssqk363fx1nr4hrnysk69q6910r-yosys-0.64/bin/yosys-abc -s -f /build/yosys-abc-XSuBnA/abc.script 
87385	yosys-abc	/nix/store/qy5p7ssqk363fx1nr4hrnysk69q6910r-yosys-0.64/bin/yosys-abc -s -f /build/yosys-abc-r67oxr/abc.script 
87455	yosys-abc	/nix/store/qy5p7ssqk363fx1nr4hrnysk69q6910r-yosys-0.64/bin/yosys-abc -s -f /build/yosys-abc-WIHIZ1/abc.script 
87475	yosys-abc	/nix/store/qy5p7ssqk363fx1nr4hrnysk69q6910r-yosys-0.64/bin/yosys-abc -s -f /build/yosys-abc-hsVumd/abc.script 
87532	yosys-abc	/nix/store/qy5p7ssqk363fx1nr4hrnysk69q6910r-yosys-0.64/bin/yosys-abc -s -f /build/yosys-abc-jqIfiq/abc.script 
87570	yosys-abc	/nix/store/qy5p7ssqk363fx1nr4hrnysk69q6910r-yosys-0.64/bin/yosys-abc -s -f /build/yosys-abc-b1QFvB/abc.script 
87590	yosys-abc	/nix/store/qy5p7ssqk363fx1nr4hrnysk69q6910r-yosys-0.64/bin/yosys-abc -s -f /build/yosys-abc-8SdXA9/abc.script 
87610	yosys-abc	/nix/store/qy5p7ssqk363fx1nr4hrnysk69q6910r-yosys-0.64/bin/yosys-abc -s -f /build/yosys-abc-1PdAYQ/abc.script 
87687	yosys-abc	/nix/store/qy5p7ssqk363fx1nr4hrnysk69q6910r-yosys-0.64/bin/yosys-abc -s -f /build/yosys-abc-BMEgsE/abc.script 
87713	yosys-abc	/nix/store/qy5p7ssqk363fx1nr4hrnysk69q6910r-yosys-0.64/bin/yosys-abc -s -f /build/yosys-abc-cnUkZx/abc.script 
87757	yosys-abc	/nix/store/qy5p7ssqk363fx1nr4hrnysk69q6910r-yosys-0.64/bin/yosys-abc -s -f /build/yosys-abc-VBQFG4/abc.script 
87784	yosys-abc	/nix/store/qy5p7ssqk363fx1nr4hrnysk69q6910r-yosys-0.64/bin/yosys-abc -s -f /build/yosys-abc-hvmMBZ/abc.script 
87820	yosys-abc	/nix/store/qy5p7ssqk363fx1nr4hrnysk69q6910r-yosys-0.64/bin/yosys-abc -s -f /build/yosys-abc-2fHc1W/abc.script 
87836	yosys-abc	/nix/store/qy5p7ssqk363fx1nr4hrnysk69q6910r-yosys-0.64/bin/yosys-abc -s -f /build/yosys-abc-sm0FAZ/abc.script 
87855	yosys-abc	/nix/store/qy5p7ssqk363fx1nr4hrnysk69q6910r-yosys-0.64/bin/yosys-abc -s -f /build/yosys-abc-psIvpW/abc.script 
87894	yosys-abc	/nix/store/qy5p7ssqk363fx1nr4hrnysk69q6910r-yosys-0.64/bin/yosys-abc -s -f /build/yosys-abc-7AI6xs/abc.script 
87919	yosys-abc	/nix/store/qy5p7ssqk363fx1nr4hrnysk69q6910r-yosys-0.64/bin/yosys-abc -s -f /build/yosys-abc-GzPep6/abc.script 
87942	yosys-abc	/nix/store/qy5p7ssqk363fx1nr4hrnysk69q6910r-yosys-0.64/bin/yosys-abc -s -f /build/yosys-abc-C1EAsL/abc.script 
87970	yosys-abc	/nix/store/qy5p7ssqk363fx1nr4hrnysk69q6910r-yosys-0.64/bin/yosys-abc -s -f /build/yosys-abc-1s3P6F/abc.script 
87999	yosys-abc	/nix/store/qy5p7ssqk363fx1nr4hrnysk69q6910r-yosys-0.64/bin/yosys-abc -s -f /build/yosys-abc-sG55FM/abc.script 
88023	yosys-abc	/nix/store/qy5p7ssqk363fx1nr4hrnysk69q6910r-yosys-0.64/bin/yosys-abc -s -f /build/yosys-abc-Je1Qxk/abc.script 
88043	yosys-abc	/nix/store/qy5p7ssqk363fx1nr4hrnysk69q6910r-yosys-0.64/bin/yosys-abc -s -f /build/yosys-abc-Px6tdA/abc.script 
88065	yosys-abc	/nix/store/qy5p7ssqk363fx1nr4hrnysk69q6910r-yosys-0.64/bin/yosys-abc -s -f /build/yosys-abc-WDzoUz/abc.script 
88165	yosys-abc	/nix/store/qy5p7ssqk363fx1nr4hrnysk69q6910r-yosys-0.64/bin/yosys-abc -s -f /build/yosys-abc-21rIQP/abc.script 
88203	yosys-abc	/nix/store/qy5p7ssqk363fx1nr4hrnysk69q6910r-yosys-0.64/bin/yosys-abc -s -f /build/yosys-abc-U81C40/abc.script 
89177	yosys-abc	/nix/store/qy5p7ssqk363fx1nr4hrnysk69q6910r-yosys-0.64/bin/yosys-abc -s -f /build/yosys-abc-xzpWJL/abc.script 
89200	yosys-abc	/nix/store/qy5p7ssqk363fx1nr4hrnysk69q6910r-yosys-0.64/bin/yosys-abc -s -f /build/yosys-abc-ZziouK/abc.script 
89229	yosys-abc	/nix/store/qy5p7ssqk363fx1nr4hrnysk69q6910r-yosys-0.64/bin/yosys-abc -s -f /build/yosys-abc-5ycBVl/abc.script 
89249	yosys-abc	/nix/store/qy5p7ssqk363fx1nr4hrnysk69q6910r-yosys-0.64/bin/yosys-abc -s -f /build/yosys-abc-uifGbV/abc.script 
89287	yosys-abc	/nix/store/qy5p7ssqk363fx1nr4hrnysk69q6910r-yosys-0.64/bin/yosys-abc -s -f /build/yosys-abc-iJgAVY/abc.script 
89314	yosys-abc	/nix/store/qy5p7ssqk363fx1nr4hrnysk69q6910r-yosys-0.64/bin/yosys-abc -s -f /build/yosys-abc-hHDbF0/abc.script 
89338	yosys-abc	/nix/store/qy5p7ssqk363fx1nr4hrnysk69q6910r-yosys-0.64/bin/yosys-abc -s -f /build/yosys-abc-GxbGLR/abc.script 
89387	yosys-abc	/nix/store/qy5p7ssqk363fx1nr4hrnysk69q6910r-yosys-0.64/bin/yosys-abc -s -f /build/yosys-abc-rQFGfQ/abc.script 
89410	yosys-abc	/nix/store/qy5p7ssqk363fx1nr4hrnysk69q6910r-yosys-0.64/bin/yosys-abc -s -f /build/yosys-abc-rrwFdR/abc.script 
89430	yosys-abc	/nix/store/qy5p7ssqk363fx1nr4hrnysk69q6910r-yosys-0.64/bin/yosys-abc -s -f /build/yosys-abc-5Rt5Xl/abc.script 
89453	yosys-abc	/nix/store/qy5p7ssqk363fx1nr4hrnysk69q6910r-yosys-0.64/bin/yosys-abc -s -f /build/yosys-abc-tOa3MN/abc.script 
89496	yosys-abc	/nix/store/qy5p7ssqk363fx1nr4hrnysk69q6910r-yosys-0.64/bin/yosys-abc -s -f /build/yosys-abc-HwYzNv/abc.script 
89586	yosys-abc	/nix/store/qy5p7ssqk363fx1nr4hrnysk69q6910r-yosys-0.64/bin/yosys-abc -s -f /build/yosys-abc-oeI4X1/abc.script 
89622	yosys-abc	/nix/store/qy5p7ssqk363fx1nr4hrnysk69q6910r-yosys-0.64/bin/yosys-abc -s -f /build/yosys-abc-KmyjdH/abc.script 
89663	yosys-abc	/nix/store/qy5p7ssqk363fx1nr4hrnysk69q6910r-yosys-0.64/bin/yosys-abc -s -f /build/yosys-abc-jNQl8f/abc.script 
89689	yosys-abc	/nix/store/qy5p7ssqk363fx1nr4hrnysk69q6910r-yosys-0.64/bin/yosys-abc -s -f /build/yosys-abc-hGpU83/abc.script 
89717	yosys-abc	/nix/store/qy5p7ssqk363fx1nr4hrnysk69q6910r-yosys-0.64/bin/yosys-abc -s -f /build/yosys-abc-uihZww/abc.script 
89741	yosys-abc	/nix/store/qy5p7ssqk363fx1nr4hrnysk69q6910r-yosys-0.64/bin/yosys-abc -s -f /build/yosys-abc-zngNHi/abc.script 
89761	yosys-abc	/nix/store/qy5p7ssqk363fx1nr4hrnysk69q6910r-yosys-0.64/bin/yosys-abc -s -f /build/yosys-abc-DpVtFm/abc.script 
89783	yosys-abc	/nix/store/qy5p7ssqk363fx1nr4hrnysk69q6910r-yosys-0.64/bin/yosys-abc -s -f /build/yosys-abc-PtuLtF/abc.script 
89823	yosys-abc	/nix/store/qy5p7ssqk363fx1nr4hrnysk69q6910r-yosys-0.64/bin/yosys-abc -s -f /build/yosys-abc-bD8SAR/abc.script 
89942	yosys-abc	/nix/store/qy5p7ssqk363fx1nr4hrnysk69q6910r-yosys-0.64/bin/yosys-abc -s -f /build/yosys-abc-eykRHF/abc.script 
89968	yosys-abc	/nix/store/qy5p7ssqk363fx1nr4hrnysk69q6910r-yosys-0.64/bin/yosys-abc -s -f /build/yosys-abc-5xg7lR/abc.script 
90019	yosys-abc	/nix/store/qy5p7ssqk363fx1nr4hrnysk69q6910r-yosys-0.64/bin/yosys-abc -s -f /build/yosys-abc-RR8ZY8/abc.script 
90131	yosys-abc	/nix/store/qy5p7ssqk363fx1nr4hrnysk69q6910r-yosys-0.64/bin/yosys-abc -s -f /build/yosys-abc-zZWawi/abc.script 
90838	yosys-abc	/nix/store/qy5p7ssqk363fx1nr4hrnysk69q6910r-yosys-0.64/bin/yosys-abc -s -f /build/yosys-abc-687NfA/abc.script 
90898	yosys-abc	/nix/store/qy5p7ssqk363fx1nr4hrnysk69q6910r-yosys-0.64/bin/yosys-abc -s -f /build/yosys-abc-aNM2QV/abc.script 
90914	yosys-abc	/nix/store/qy5p7ssqk363fx1nr4hrnysk69q6910r-yosys-0.64/bin/yosys-abc -s -f /build/yosys-abc-2ZQ8Yk/abc.script 
90937	yosys-abc	/nix/store/qy5p7ssqk363fx1nr4hrnysk69q6910r-yosys-0.64/bin/yosys-abc -s -f /build/yosys-abc-Zi6Ej6/abc.script 
90975	yosys-abc	/nix/store/qy5p7ssqk363fx1nr4hrnysk69q6910r-yosys-0.64/bin/yosys-abc -s -f /build/yosys-abc-9mMx2J/abc.script 
91146	bash	bash -e /nix/store/v6x3cs394jgqfbi0a42pam708flxaphh-default-builder.sh 
91151	.yosys-wrapped	/nix/store/rv3cx4lj18kknx80sslx3q7dq2zd90km-yosys-with-plugins-0.64/bin/yosys -q -s run.ys 
91511	bash	bash -e /nix/store/v6x3cs394jgqfbi0a42pam708flxaphh-default-builder.sh 
91551	.yosys-wrapped	/nix/store/rv3cx4lj18kknx80sslx3q7dq2zd90km-yosys-with-plugins-0.64/bin/yosys -q -s run.ys 
98518	bash	bash -e /nix/store/v6x3cs394jgqfbi0a42pam708flxaphh-default-builder.sh 
98522	.yosys-wrapped	/nix/store/rv3cx4lj18kknx80sslx3q7dq2zd90km-yosys-with-plugins-0.64/bin/yosys -q -s run.ys 
98862	bash	bash -e /nix/store/v6x3cs394jgqfbi0a42pam708flxaphh-default-builder.sh 
98900	.yosys-wrapped	/nix/store/rv3cx4lj18kknx80sslx3q7dq2zd90km-yosys-with-plugins-0.64/bin/yosys -q -s run.ys 
109208	bash	bash -e /nix/store/v6x3cs394jgqfbi0a42pam708flxaphh-default-builder.sh 
109212	.yosys-wrapped	/nix/store/rv3cx4lj18kknx80sslx3q7dq2zd90km-yosys-with-plugins-0.64/bin/yosys -q -s run.ys 
109808	bash	bash -e /nix/store/v6x3cs394jgqfbi0a42pam708flxaphh-default-builder.sh 
109812	.yosys-wrapped	/nix/store/rv3cx4lj18kknx80sslx3q7dq2zd90km-yosys-with-plugins-0.64/bin/yosys -q -s run.ys 
